name,predicate,strategy,bugs,initial-scc,scc,initial-classes,classes,initial-bytes,bytes,initial-lines,lines,iters,searches,setup-time,time,status,verify,flaky
urlfc5806b04b_wlu_mstr_leveldb_java,cfr,items+graph+last,27,2767,4,180,26,393524,22968,12246,715,50,4,38.8597743,581.0667618460001,success,success,False
urlfc5806b04b_wlu_mstr_leveldb_java,cfr,items+logic,27,3853,204,180,23,393524,21191,12246,668,51,0,42.622659399,530.1503821150001,success,success,False
urlfc5806b04b_wlu_mstr_leveldb_java,cfr,jreduce,27,0,2,180,141,447862,340817,0,0,16,2,0.0,187.474283169,success,success,False
urlfc5806b04b_wlu_mstr_leveldb_java,fernflower,classes,8,88,1,180,138,393524,296755,11865,8458,8,1,17.381017012,148.348154062,success,success,False
urlfc5806b04b_wlu_mstr_leveldb_java,fernflower,items+graph+first,8,2898,6,180,60,393524,46182,11865,916,75,6,53.07198122,988.8280075819999,success,success,False
urlfc5806b04b_wlu_mstr_leveldb_java,fernflower,items+graph+last,8,2767,6,180,60,393524,46560,11865,945,74,6,38.844787898,962.0830686269999,success,0030,False
urlfc5806b04b_wlu_mstr_leveldb_java,fernflower,items+logic,8,3853,523,180,58,393524,44998,11865,896,90,0,46.142876134,1540.899612852,success,0030,False
urlfc5806b04b_wlu_mstr_leveldb_java,fernflower,jreduce,8,0,1,180,138,447862,335815,0,0,9,1,0.0,156.19396046699998,success,success,False
urlfc5806b04b_wlu_mstr_leveldb_java,procyon,classes,49,88,2,180,152,393524,339670,12287,10440,17,2,29.316739027,437.71306472099997,success,success,False
urlfc5806b04b_wlu_mstr_leveldb_java,procyon,items+graph+first,49,2898,12,180,64,393524,45399,12287,977,145,12,48.547411219,2469.3116966840003,success,success,False
urlfc5806b04b_wlu_mstr_leveldb_java,procyon,items+graph+last,49,2767,13,180,80,393524,63405,12287,1405,161,13,51.274649033,2639.628284827,success,0093,False
urlfc5806b04b_wlu_mstr_leveldb_java,procyon,items+logic,49,3853,466,180,57,393524,41768,12287,907,144,0,53.346607597,2638.710333811,success,success,False
urlfc5806b04b_wlu_mstr_leveldb_java,procyon,jreduce,49,0,2,180,152,447862,385377,0,0,18,2,0.0,337.260063178,success,success,False
urlfd310dd96e_nomoonx_LeetCodeOJ,cfr,classes,7,89,2,114,2,97249,6096,3660,169,16,2,7.458611892,101.722997109,success,success,False
urlfd310dd96e_nomoonx_LeetCodeOJ,cfr,items+graph+first,7,664,2,114,2,97249,3420,3660,159,21,2,15.531404899,121.441221393,success,success,False
urlfd310dd96e_nomoonx_LeetCodeOJ,cfr,items+graph+last,7,664,2,114,2,97249,3420,3660,159,21,2,18.21098532,145.12418307000002,success,success,False
urlfd310dd96e_nomoonx_LeetCodeOJ,cfr,items+logic,7,846,7,114,2,97249,3420,3660,159,22,0,16.242934629,170.61186063799997,success,success,False
urlfd310dd96e_nomoonx_LeetCodeOJ,cfr,jreduce,7,0,2,114,2,117160,6822,0,0,17,2,0.0,92.761445608,success,success,False
urlfd310dd96e_nomoonx_LeetCodeOJ,procyon,classes,59,89,18,114,30,97249,34582,3727,1116,127,18,13.786319054,1505.810578494,success,success,False
urlfd310dd96e_nomoonx_LeetCodeOJ,procyon,items+graph+first,59,664,21,114,30,97249,22749,3727,777,215,21,19.400861572,2663.655297916,success,success,False
urlfd310dd96e_nomoonx_LeetCodeOJ,procyon,items+graph+last,59,664,21,114,30,97249,22749,3727,777,215,21,17.397408209,2607.260870967,success,success,False
urlfd310dd96e_nomoonx_LeetCodeOJ,procyon,items+logic,59,846,138,114,30,97249,22749,3727,777,195,0,19.972954963,2452.223375211,success,success,False
urlfd310dd96e_nomoonx_LeetCodeOJ,procyon,jreduce,59,0,18,114,30,117160,40230,0,0,125,21,0.0,1585.3328475760002,success,success,False
urlfe8943f2e7_Lucas_Vanryb_Cryptography,cfr,classes,16,31,1,123,120,214795,213114,6679,6646,7,1,12.682246765,87.242411806,success,success,False
urlfe8943f2e7_Lucas_Vanryb_Cryptography,cfr,items+graph+first,16,1459,7,123,42,214795,32581,6679,884,80,7,20.626935878,818.38708961,success,success,False
urlfe8943f2e7_Lucas_Vanryb_Cryptography,cfr,items+graph+last,16,1451,9,123,41,214795,32934,6679,891,104,9,22.052947001,1087.953195146,success,0040,False
urlfe8943f2e7_Lucas_Vanryb_Cryptography,cfr,items+logic,16,2632,373,123,35,214795,29451,6679,729,77,0,22.101183946,742.247391571,success,success,False
urlfe8943f2e7_Lucas_Vanryb_Cryptography,cfr,jreduce,16,0,1,123,120,244701,242765,0,0,8,1,0.0,88.51558011000002,success,success,False
urlfe8943f2e7_Lucas_Vanryb_Cryptography,fernflower,classes,4,31,1,123,120,214795,213114,6344,6315,7,1,13.094712056,93.207227291,success,success,False
urlfe8943f2e7_Lucas_Vanryb_Cryptography,fernflower,items+graph+first,4,1459,4,123,11,214795,9537,6344,170,49,4,16.79574358,441.77548269500005,success,success,False
urlfe8943f2e7_Lucas_Vanryb_Cryptography,fernflower,items+graph+last,4,1451,6,123,16,214795,11772,6344,262,70,6,24.998525533,837.8379084430001,success,0017,False
urlfe8943f2e7_Lucas_Vanryb_Cryptography,fernflower,items+logic,4,2632,112,123,11,214795,9537,6344,170,46,0,20.486873799,503.615263315,success,success,False
urlfe8943f2e7_Lucas_Vanryb_Cryptography,fernflower,jreduce,4,0,1,123,120,244701,242765,0,0,8,1,0.0,80.61190779100001,success,success,False
urlfe8943f2e7_Lucas_Vanryb_Cryptography,procyon,classes,3,31,1,123,120,214795,213114,6718,6685,7,1,17.033630241,112.638814568,success,success,False
urlfe8943f2e7_Lucas_Vanryb_Cryptography,procyon,items+graph+first,3,1459,3,123,9,214795,5348,6718,99,35,3,27.954656186,534.605866325,success,success,False
urlfe8943f2e7_Lucas_Vanryb_Cryptography,procyon,items+graph+last,3,1451,4,123,13,214795,6997,6718,186,48,4,24.879482885,663.100474689,success,0019,False
urlfe8943f2e7_Lucas_Vanryb_Cryptography,procyon,items+logic,3,2632,101,123,9,214795,5348,6718,99,35,0,27.308981397,415.272463244,success,success,False
urlfe8943f2e7_Lucas_Vanryb_Cryptography,procyon,jreduce,3,0,1,123,120,244701,242765,0,0,8,1,0.0,102.927638092,success,success,False
urlff554d0883_lechoPl_GameMaker,cfr,classes,38,38,2,112,104,170357,162524,4546,4349,13,2,10.915852007,140.45157671299998,success,success,False
urlff554d0883_lechoPl_GameMaker,cfr,items+graph+first,38,1185,7,112,50,170357,46233,4546,1281,79,7,19.462098416,719.0800002269999,success,0069,False
urlff554d0883_lechoPl_GameMaker,cfr,items+graph+last,38,1183,8,112,50,170357,46132,4546,1280,93,8,19.244688381,809.1871347160001,success,0071,False
urlff554d0883_lechoPl_GameMaker,cfr,items+logic,38,1907,413,112,51,170357,45636,4546,1257,88,0,16.500148682,714.534479957,success,0073,False
urlff554d0883_lechoPl_GameMaker,cfr,jreduce,38,0,2,112,104,193120,184156,0,0,14,2,0.0,120.988764438,success,success,False
urlff554d0883_lechoPl_GameMaker,procyon,classes,18,38,1,112,101,170357,154078,4549,4082,7,1,12.503271002,85.30088159499999,success,success,False
urlff554d0883_lechoPl_GameMaker,procyon,items+graph+first,18,1185,9,112,28,170357,16937,4549,476,100,9,23.049300737,981.1716090969999,success,success,False
urlff554d0883_lechoPl_GameMaker,procyon,items+graph+last,18,1183,10,112,27,170357,16688,4549,468,110,10,19.049346948,986.270220949,success,success,False
urlff554d0883_lechoPl_GameMaker,procyon,items+logic,18,1907,218,112,27,170357,16249,4549,446,90,0,24.443763997,816.146878707,success,success,False
urlff554d0883_lechoPl_GameMaker,procyon,jreduce,18,0,1,112,101,193120,174600,0,0,8,1,0.0,94.08833613200001,success,success,False
